"CO_month","datetime","CO_workingday","NO_temp","NO_atemp","NO_humidity","NO_windspeed","S_casual","S_registered","count","CO_hour","CO_day","CO_year","CO_season","CO_weather","CO_humidityQ","CO_tempQ","CO_atempQ","CO_windspeedQ","S_casualQ","S_registeredQ","CO_holiday","CN_school","NN_soleil","CN_soleilQ","NN_tendance_1","NN_tendance_2","CN_tendance_1Q","CN_tendance_2Q","S_rateregis","S_rateregisQ"
"March",2011-03-15 06:00:00,"1",9.02,11.365,80,12.998,3,32,35,"6","Tuesday","2011","Printemps","Beau temps","(77,100]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","[0,36]",0,0,-16.3303481604276,"(-28,1.01]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.914285714285714,"(0.889,0.923]"
"March",2011-03-15 07:00:00,"1",9.84,12.12,75,11.0014,10,109,119,"7","Tuesday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,-4.7164283999427,"(-28,1.01]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.915966386554622,"(0.889,0.923]"
"March",2011-03-15 08:00:00,"1",10.66,14.395,70,6.0032,23,259,282,"8","Tuesday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","(17,49]","(222,886]",0,0,7.05550812214685,"(1.01,28.9]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.918439716312057,"(0.889,0.923]"
"March",2011-03-15 09:00:00,"1",12.3,16.665,70,0,10,147,157,"9","Tuesday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","(4,17]","(118,222]",0,0,18.3379700751802,"(1.01,28.9]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.936305732484076,"(0.923,0.953]"
"March",2011-03-15 10:00:00,"1",13.12,15.91,66,12.998,22,56,78,"10","Tuesday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","(7,13]","(17,49]","(36,118]",0,0,28.9705754946092,"(28.9,74.4]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.717948717948718,"(0.717,0.77]"
"March",2011-03-15 11:00:00,"1",13.94,15.91,57,15.0013,27,51,78,"11","Tuesday","2011","Printemps","Nuageux","(47,62]","[0.82,13.9]","[0.76,16.7]","(13,17]","(17,49]","(36,118]",0,0,38.2951894441563,"(28.9,74.4]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.653846153846154,"(0.641,0.717]"
"March",2011-03-15 12:00:00,"1",14.76,17.425,50,15.0013,32,70,102,"12","Tuesday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(36,118]",0,0,45.3440022801776,"(28.9,74.4]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.686274509803922,"(0.641,0.717]"
"March",2011-03-15 13:00:00,"1",14.76,16.665,57,19.0012,23,74,97,"13","Tuesday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","[0.76,16.7]","(17,57]","(17,49]","(36,118]",0,0,48.848062001864,"(28.9,74.4]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.762886597938144,"(0.717,0.77]"
"March",2011-03-15 14:00:00,"1",15.58,19.695,46,19.9995,14,74,88,"14","Tuesday","2011","Printemps","Nuageux","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(4,17]","(36,118]",0,0,47.8814093414811,"(28.9,74.4]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.840909090909091,"(0.817,0.855]"
"March",2011-03-15 15:00:00,"1",15.58,19.695,43,19.0012,24,66,90,"15","Tuesday","2011","Printemps","Nuageux","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(17,49]","(36,118]",0,0,42.7258247822651,"(28.9,74.4]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.733333333333333,"(0.717,0.77]"
"March",2011-03-15 16:00:00,"1",15.58,19.695,46,22.0028,21,93,114,"16","Tuesday","2011","Printemps","Nuageux","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(17,49]","(36,118]",0,0,34.5766850417127,"(28.9,74.4]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.815789473684211,"(0.77,0.817]"
"March",2011-03-15 17:00:00,"1",14.76,17.425,62,12.998,22,195,217,"17","Tuesday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","(7,13]","(17,49]","(118,222]",0,0,24.6105835472287,"(1.01,28.9]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.898617511520737,"(0.889,0.923]"
"March",2011-03-15 18:00:00,"1",14.76,16.665,62,19.9995,18,207,225,"18","Tuesday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","[0.76,16.7]","(17,57]","(17,49]","(118,222]",0,0,13.6422032206153,"(1.01,28.9]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.92,"(0.889,0.923]"
"March",2011-03-15 19:00:00,"1",13.94,15.91,71,19.0012,14,138,152,"19","Tuesday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(118,222]",0,0,2.34145625594638,"(1.01,28.9]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.907894736842105,"(0.889,0.923]"
"March",2011-03-15 20:00:00,"1",13.94,15.91,71,19.0012,9,79,88,"20","Tuesday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(36,118]",0,0,-9.58484774227397,"(-28,1.01]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.897727272727273,"(0.889,0.923]"
"March",2011-03-15 21:00:00,"1",13.12,16.665,81,7.0015,2,53,55,"21","Tuesday","2011","Printemps","Pluvieux (-)","(77,100]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,0,-21.0521922875841,"(-28,1.01]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.963636363636364,"(0.953,0.986]"
"March",2011-03-15 22:00:00,"1",13.12,15.91,87,11.0014,1,20,21,"22","Tuesday","2011","Printemps","Nuageux","(77,100]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","[0,36]",0,0,-31.9310577497215,"[-74.5,-28]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.952380952380952,"(0.923,0.953]"
"March",2011-03-15 23:00:00,"1",13.12,15.91,87,11.0014,1,17,18,"23","Tuesday","2011","Printemps","Nuageux","(77,100]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","[0,36]",0,0,-41.6032816437598,"[-74.5,-28]",0.408743642234557,73,"[0.409,0.432]","(67,136]",0.944444444444444,"(0.923,0.953]"
"March",2011-03-16 00:00:00,"1",12.3,14.395,93,16.9979,0,8,8,"0","Wednesday","2011","Printemps","Pluvieux (-)","(77,100]","[0.82,13.9]","[0.76,16.7]","(13,17]","[0,4]","[0,36]",0,0,-49.0437040859963,"[-74.5,-28]",0.408743642234557,74,"[0.409,0.432]","(67,136]",1,"(0.986,1]"
"March",2011-03-16 01:00:00,"1",12.3,13.635,100,19.9995,1,2,3,"1","Wednesday","2011","Printemps","Pluvieux (-)","(77,100]","[0.82,13.9]","[0.76,16.7]","(17,57]","[0,4]","[0,36]",0,0,-52.7865718810754,"[-74.5,-28]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.666666666666667,"(0.641,0.717]"
"March",2011-03-16 03:00:00,"1",11.48,13.635,100,15.0013,1,2,3,"3","Wednesday","2011","Printemps","Nuageux","(77,100]","[0.82,13.9]","[0.76,16.7]","(13,17]","[0,4]","[0,36]",0,0,-46.1273626348239,"[-74.5,-28]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.666666666666667,"(0.641,0.717]"
"March",2011-03-16 04:00:00,"1",12.3,15.15,93,11.0014,0,1,1,"4","Wednesday","2011","Printemps","Nuageux","(77,100]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","[0,36]",0,0,-37.5401998485895,"[-74.5,-28]",0.408743642234557,74,"[0.409,0.432]","(67,136]",1,"(0.986,1]"
"March",2011-03-16 05:00:00,"1",12.3,15.91,93,7.0015,0,3,3,"5","Wednesday","2011","Printemps","Nuageux","(77,100]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-27.231250096812,"(-28,1.01]",0.408743642234557,74,"[0.409,0.432]","(67,136]",1,"(0.986,1]"
"March",2011-03-16 06:00:00,"1",12.3,15.91,93,7.0015,1,30,31,"6","Wednesday","2011","Printemps","Nuageux","(77,100]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-16.0220721269527,"(-28,1.01]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.967741935483871,"(0.953,0.986]"
"March",2011-03-16 07:00:00,"1",12.3,14.395,93,12.998,10,101,111,"7","Wednesday","2011","Printemps","Nuageux","(77,100]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,-4.41368178878719,"(-28,1.01]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.90990990990991,"(0.889,0.923]"
"March",2011-03-16 08:00:00,"1",13.12,15.91,93,0,26,227,253,"8","Wednesday","2011","Printemps","Nuageux","(77,100]","[0.82,13.9]","[0.76,16.7]","[0,7]","(17,49]","(222,886]",0,0,7.35724757866274,"(1.01,28.9]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.897233201581028,"(0.889,0.923]"
"March",2011-03-16 09:00:00,"1",13.12,16.665,93,8.9981,10,144,154,"9","Wednesday","2011","Printemps","Nuageux","(77,100]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(118,222]",0,0,18.6553600468352,"(1.01,28.9]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.935064935064935,"(0.923,0.953]"
"March",2011-03-16 10:00:00,"1",14.76,17.425,81,11.0014,19,49,68,"10","Wednesday","2011","Printemps","Nuageux","(77,100]","(13.9,20.5]","(16.7,24.2]","(7,13]","(17,49]","(36,118]",0,0,29.3093076029551,"(28.9,74.4]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.720588235294118,"(0.717,0.77]"
"March",2011-03-16 11:00:00,"1",14.76,17.425,81,8.9981,13,62,75,"11","Wednesday","2011","Printemps","Nuageux","(77,100]","(13.9,20.5]","(16.7,24.2]","(7,13]","(4,17]","(36,118]",0,0,38.6618652045204,"(28.9,74.4]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.826666666666667,"(0.817,0.855]"
"March",2011-03-16 12:00:00,"1",16.4,20.455,71,7.0015,23,65,88,"12","Wednesday","2011","Printemps","Nuageux","(62,77]","(13.9,20.5]","(16.7,24.2]","[0,7]","(17,49]","(36,118]",0,0,45.7372350684767,"(28.9,74.4]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.738636363636364,"(0.717,0.77]"
"March",2011-03-16 13:00:00,"1",16.4,20.455,76,8.9981,18,81,99,"13","Wednesday","2011","Printemps","Nuageux","(62,77]","(13.9,20.5]","(16.7,24.2]","(7,13]","(17,49]","(36,118]",0,0,49.2475479304655,"(28.9,74.4]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.818181818181818,"(0.817,0.855]"
"March",2011-03-16 14:00:00,"1",16.4,20.455,76,15.0013,33,67,100,"14","Wednesday","2011","Printemps","Nuageux","(62,77]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(36,118]",0,0,48.2513825716218,"(28.9,74.4]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.67,"(0.641,0.717]"
"March",2011-03-16 15:00:00,"1",16.4,20.455,76,16.9979,22,79,101,"15","Wednesday","2011","Printemps","Nuageux","(62,77]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(36,118]",0,0,43.0433391095044,"(28.9,74.4]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.782178217821782,"(0.77,0.817]"
"March",2011-03-16 16:00:00,"1",16.4,20.455,76,11.0014,30,121,151,"16","Wednesday","2011","Printemps","Nuageux","(62,77]","(13.9,20.5]","(16.7,24.2]","(7,13]","(17,49]","(118,222]",0,0,34.8431622409141,"(28.9,74.4]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.801324503311258,"(0.77,0.817]"
"March",2011-03-16 17:00:00,"1",18.04,21.97,54,19.9995,37,216,253,"17","Wednesday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(17,49]","(118,222]",0,0,24.8388440801742,"(1.01,28.9]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.853754940711462,"(0.817,0.855]"
"March",2011-03-16 18:00:00,"1",18.04,21.97,54,15.0013,26,211,237,"18","Wednesday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(118,222]",0,0,13.8459614078732,"(1.01,28.9]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.890295358649789,"(0.889,0.923]"
"March",2011-03-16 19:00:00,"1",18.04,21.97,51,22.0028,18,150,168,"19","Wednesday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(17,49]","(118,222]",0,0,2.52337987532718,"(1.01,28.9]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.892857142857143,"(0.889,0.923]"
"March",2011-03-16 20:00:00,"1",17.22,21.21,54,19.9995,10,111,121,"20","Wednesday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(4,17]","(36,118]",0,0,-9.39039199891511,"(-28,1.01]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.917355371900826,"(0.889,0.923]"
"March",2011-03-16 21:00:00,"1",17.22,21.21,58,19.0012,3,75,78,"21","Wednesday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","[0,4]","(36,118]",0,0,-20.8444731927823,"(-28,1.01]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.961538461538462,"(0.953,0.986]"
"March",2011-03-16 22:00:00,"1",16.4,20.455,62,26.0027,11,48,59,"22","Wednesday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(4,17]","(36,118]",0,0,-31.6958065699378,"[-74.5,-28]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.813559322033898,"(0.77,0.817]"
"March",2011-03-16 23:00:00,"1",16.4,20.455,65,12.998,9,18,27,"23","Wednesday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(7,13]","(4,17]","[0,36]",0,0,-41.3241842035064,"[-74.5,-28]",0.408743642234557,74,"[0.409,0.432]","(67,136]",0.666666666666667,"(0.641,0.717]"
"March",2011-03-17 00:00:00,"1",15.58,19.695,66,16.9979,4,19,23,"0","Thursday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(13,17]","[0,4]","[0,36]",0,0,-48.7075723645521,"[-74.5,-28]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.826086956521739,"(0.817,0.855]"
"March",2011-03-17 01:00:00,"1",14.76,17.425,71,15.0013,1,11,12,"1","Thursday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(13,17]","[0,4]","[0,36]",0,0,-52.3999528882857,"[-74.5,-28]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.916666666666667,"(0.889,0.923]"
"March",2011-03-17 02:00:00,"1",13.94,15.15,71,19.9995,3,5,8,"2","Thursday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","(17,57]","[0,4]","[0,36]",0,0,-51.2906674348412,"[-74.5,-28]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.625,"[0,0.641]"
"March",2011-03-17 03:00:00,"1",13.94,16.665,66,11.0014,1,1,2,"3","Thursday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","[0,36]",0,0,-45.747522213508,"[-74.5,-28]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.5,"[0,0.641]"
"March",2011-03-17 04:00:00,"1",13.94,16.665,71,12.998,0,3,3,"4","Thursday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","[0,36]",0,0,-37.1908603436046,"[-74.5,-28]",0.408743642234557,75,"[0.409,0.432]","(67,136]",1,"(0.986,1]"
"March",2011-03-17 05:00:00,"1",13.12,16.665,76,7.0015,0,13,13,"5","Thursday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-26.9065876371891,"(-28,1.01]",0.408743642234557,75,"[0.409,0.432]","(67,136]",1,"(0.986,1]"
"March",2011-03-17 06:00:00,"1",13.12,15.91,76,12.998,4,47,51,"6","Thursday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","(36,118]",0,0,-15.7125601558897,"(-28,1.01]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.92156862745098,"(0.889,0.923]"
"March",2011-03-17 07:00:00,"1",13.12,16.665,76,8.9981,12,128,140,"7","Thursday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(118,222]",0,0,-4.10993057241559,"(-28,1.01]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.914285714285714,"(0.889,0.923]"
"March",2011-03-17 08:00:00,"1",14.76,17.425,66,8.9981,17,282,299,"8","Thursday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(7,13]","(4,17]","(222,886]",0,0,7.66001058968719,"(1.01,28.9]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.94314381270903,"(0.923,0.953]"
"March",2011-03-17 09:00:00,"1",16.4,20.455,62,16.9979,23,162,185,"9","Thursday","2011","Printemps","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(118,222]",0,0,18.9732951171976,"(1.01,28.9]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.875675675675676,"(0.855,0.889]"
"March",2011-03-17 10:00:00,"1",18.04,21.97,54,22.0028,9,69,78,"10","Thursday","2011","Printemps","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(4,17]","(36,118]",0,0,29.6484114845647,"(28.9,74.4]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.884615384615385,"(0.855,0.889]"
"March",2011-03-17 11:00:00,"1",18.04,21.97,54,19.0012,20,66,86,"11","Thursday","2011","Printemps","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(17,49]","(36,118]",0,0,39.0288892905892,"(28.9,74.4]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.767441860465116,"(0.717,0.77]"
"March",2011-03-17 12:00:00,"1",20.5,24.24,45,15.0013,24,81,105,"12","Thursday","2011","Printemps","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(36,118]",0,0,46.1308960378026,"(28.9,74.4]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.771428571428571,"(0.77,0.817]"
"March",2011-03-17 13:00:00,"1",21.32,25,42,6.0032,26,85,111,"13","Thursday","2011","Printemps","Nuageux","[0,47]","(20.5,26.2]","(24.2,31.1]","[0,7]","(17,49]","(36,118]",0,0,49.64727969728,"(28.9,74.4]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.765765765765766,"(0.717,0.77]"
"March",2011-03-17 14:00:00,"1",20.5,24.24,45,7.0015,32,87,119,"14","Thursday","2011","Printemps","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","[0,7]","(17,49]","(36,118]",0,0,48.6208468458753,"(28.9,74.4]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.73109243697479,"(0.717,0.77]"
"March",2011-03-17 15:00:00,"1",21.32,25,42,16.9979,30,95,125,"15","Thursday","2011","Printemps","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(13,17]","(17,49]","(36,118]",0,0,43.3595774323186,"(28.9,74.4]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.76,"(0.717,0.77]"
"March",2011-03-17 16:00:00,"1",20.5,24.24,48,19.0012,34,108,142,"16","Thursday","2011","Printemps","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(17,49]","(36,118]",0,0,35.108084980303,"(28.9,74.4]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.76056338028169,"(0.717,0.77]"
"March",2011-03-17 17:00:00,"1",20.5,24.24,42,12.998,48,265,313,"17","Thursday","2011","Printemps","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(7,13]","(17,49]","(222,886]",0,0,25.0656711091926,"(1.01,28.9]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.846645367412141,"(0.817,0.855]"
"March",2011-03-17 18:00:00,"1",18.86,22.725,59,11.0014,50,260,310,"18","Thursday","2011","Printemps","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","(7,13]","(49,367]","(222,886]",0,0,14.0486239452643,"(1.01,28.9]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.838709677419355,"(0.817,0.855]"
"March",2011-03-17 19:00:00,"1",18.04,21.97,58,12.998,18,189,207,"19","Thursday","2011","Printemps","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(7,13]","(17,49]","(118,222]",0,0,2.70544801850437,"(1.01,28.9]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.91304347826087,"(0.889,0.923]"
"March",2011-03-17 20:00:00,"1",17.22,21.21,67,15.0013,25,112,137,"20","Thursday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(36,118]",0,0,-9.19621296812339,"(-28,1.01]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.817518248175182,"(0.817,0.855]"
"March",2011-03-17 21:00:00,"1",17.22,21.21,62,15.0013,19,119,138,"21","Thursday","2011","Printemps","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(118,222]",0,0,-20.6365733925424,"(-28,1.01]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.86231884057971,"(0.855,0.889]"
"March",2011-03-17 22:00:00,"1",16.4,20.455,66,15.0013,17,70,87,"22","Thursday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(13,17]","(4,17]","(36,118]",0,0,-31.4599556963361,"[-74.5,-28]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.804597701149425,"(0.77,0.817]"
"March",2011-03-17 23:00:00,"1",17.22,21.21,62,19.0012,7,43,50,"23","Thursday","2011","Printemps","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(4,17]","(36,118]",0,0,-41.0442349755002,"[-74.5,-28]",0.408743642234557,75,"[0.409,0.432]","(67,136]",0.86,"(0.855,0.889]"
"March",2011-03-18 00:00:00,"1",17.22,21.21,58,19.0012,5,24,29,"0","Friday","2011","Printemps","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(4,17]","[0,36]",0,1,-48.3707140678795,"[-74.5,-28]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.827586206896552,"(0.817,0.855]"
"March",2011-03-18 01:00:00,"1",16.4,20.455,62,16.9979,4,12,16,"1","Friday","2011","Printemps","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(13,17]","[0,4]","[0,36]",0,1,-52.0130167368063,"[-74.5,-28]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.75,"(0.717,0.77]"
"March",2011-03-18 02:00:00,"1",16.4,20.455,62,12.998,5,9,14,"2","Friday","2011","Printemps","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(7,13]","(4,17]","[0,36]",0,1,-50.8895008680892,"[-74.5,-28]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.642857142857143,"(0.641,0.717]"
"March",2011-03-18 03:00:00,"1",14.76,17.425,71,12.998,1,4,5,"3","Friday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(7,13]","[0,4]","[0,36]",0,1,-45.3668237910078,"[-74.5,-28]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.8,"(0.77,0.817]"
"March",2011-03-18 05:00:00,"1",15.58,19.695,66,11.0014,2,8,10,"5","Friday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(7,13]","[0,4]","[0,36]",0,1,-26.5806943963405,"(-28,1.01]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.8,"(0.77,0.817]"
"March",2011-03-18 06:00:00,"1",16.4,20.455,66,12.998,1,35,36,"6","Friday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(7,13]","[0,4]","[0,36]",0,1,-15.401963074368,"(-28,1.01]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.972222222222222,"(0.953,0.986]"
"March",2011-03-18 07:00:00,"1",16.4,20.455,66,12.998,11,112,123,"7","Friday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(7,13]","(4,17]","(36,118]",0,1,-3.80532310724482,"(-28,1.01]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.910569105691057,"(0.889,0.923]"
"March",2011-03-18 08:00:00,"1",17.22,21.21,67,16.9979,24,256,280,"8","Friday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(222,886]",0,1,7.96362770090467,"(1.01,28.9]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.914285714285714,"(0.889,0.923]"
"March",2011-03-18 09:00:00,"1",18.86,22.725,63,15.0013,18,192,210,"9","Friday","2011","Printemps","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(118,222]",0,1,19.2916270368739,"(1.01,28.9]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.914285714285714,"(0.889,0.923]"
"March",2011-03-18 10:00:00,"1",21.32,25,53,19.0012,43,74,117,"10","Friday","2011","Printemps","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(17,57]","(17,49]","(36,118]",0,1,29.9877400959064,"(28.9,74.4]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.632478632478632,"[0,0.641]"
"March",2011-03-18 11:00:00,"1",22.14,25.76,52,19.0012,55,104,159,"11","Friday","2011","Printemps","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(17,57]","(49,367]","(36,118]",0,1,39.3961199652689,"(28.9,74.4]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.654088050314465,"(0.641,0.717]"
"March",2011-03-18 12:00:00,"1",22.96,26.515,49,23.9994,72,123,195,"12","Friday","2011","Printemps","Nuageux","(47,62]","(20.5,26.2]","(24.2,31.1]","(17,57]","(49,367]","(118,222]",0,1,46.5248589002079,"(28.9,74.4]",0.408743642234557,76,"[0.409,0.432]","(67,136]",0.630769230769231,"[0,0.641]"
